dataset,question_id,question_type,question,gt_answer,image_path,option_A,option_B,option_C,option_D,modality_type,modality,abs_image_path,is_clear
RadImageNet,RadImageNet_26226,Modality Recognition,What kind of medical imaging technique was utilized to obtain this image?,MRI,Images/RadImageNet/achilles_pathology_/ankle074490.png,MRI,Bone scan,X-ray,CT scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/achilles_pathology_/ankle074490.png,True
RadImageNet,RadImageNet_33448,Disease Diagnosis,What is apparent upon viewing this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee072210.png,Bone density loss,Synovial cyst formation,Fracture,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee072210.png,True
RadImageNet,RadImageNet_25582,Modality Recognition,What modality was utilized to capture this medical image?,MRI,Images/RadImageNet/normal/mri-abd-normal049294.png,Mammography,Ultrasound,MRI,Angiography,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal049294.png,True
RadImageNet,RadImageNet_53756,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle049393.png,Skin rash,Organ enlargement,Soft tissue fluid,Tendon tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle049393.png,True
RadImageNet,RadImageNet_39203,Disease Diagnosis,What is the observation seen in this image?,Foraminal pathology,Images/RadImageNet/foraminal_pathlogy/spine071241.png,Foraminal pathology,Heart arrhythmia,Osteoporosis,Epidural hematoma,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/foraminal_pathlogy/spine071241.png,True
RadImageNet,RadImageNet_27778,Modality Recognition,What type of medical imaging was utilized to obtain this picture?,MRI,Images/RadImageNet/disc_pathology/spine017332.png,Echocardiogram,MRI,X-ray,Ultrasound,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine017332.png,True
RadImageNet,RadImageNet_35463,Disease Diagnosis,What can be observed in this image?,Chondral pathology,Images/RadImageNet/chondral_pathology/hip001810.png,Gallbladder inflammation,Chondral pathology,Cardiac arrhythmia,Intestinal obstruction,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_pathology/hip001810.png,True
RadImageNet,RadImageNet_32756,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/foot042339.png,Chondral abnormality,Synovial cyst formation,Joint inflammation,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/foot042339.png,True
RadImageNet,RadImageNet_49862,Disease Diagnosis,What can be observed in this image?,Pancreatic lesion,Images/RadImageNet/pancreatic_lesion/mrabd021316.png,Brain lesion,Spleen lesion,Intestinal lesion,Pancreatic lesion,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/pancreatic_lesion/mrabd021316.png,True
RadImageNet,RadImageNet_44347,Disease Diagnosis,What is the anomaly indicated in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee020666.png,Soft tissue swelling,Meniscal abnormality,Joint inflammation,Cartilage erosion,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee020666.png,True
RadImageNet,RadImageNet_38349,Disease Diagnosis,What can be noted from this image in terms of pathology?,Extensor pathology,Images/RadImageNet/extensor_pathology_/foot108672.png,Extensor pathology,Tendonitis,Joint inflammation,Osteoarthritis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/extensor_pathology_/foot108672.png,True
RadImageNet,RadImageNet_44353,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee015555.png,Meniscal abnormality,Tendonitis,Arthritis,Nerve impingement,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee015555.png,True
RadImageNet,RadImageNet_56321,Disease Diagnosis,What can be observed in this image?,White matter changes,Images/RadImageNet/white_matter_changes/brain017946.png,Cerebrospinal fluid accumulation,Skin discoloration,White matter changes,Nerve degeneration,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/white_matter_changes/brain017946.png,True
RadImageNet,RadImageNet_31215,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/knee079769.png,Ligament tear.,Bone inflammation.,Bursitis.,Spinal misalignment.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/knee079769.png,True
RadImageNet,RadImageNet_54042,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee053905.png,Blood clot,Edema,Abscess formation,Soft tissue fluid collection,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee053905.png,True
RadImageNet,RadImageNet_34140,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee035195.png,Chondral abnormality,Meniscal tear,Cartilage degeneration,Fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee035195.png,True
RadImageNet,RadImageNet_29821,Disease Diagnosis,What is the observed abnormality in this image?,Adrenal pathology.,Images/RadImageNet/adrenal_pathology/mrabd000168.png,Gallbladder inflammation,Brain hemorrhage,Adrenal pathology.,Liver cirrhosis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/adrenal_pathology/mrabd000168.png,True
RadImageNet,RadImageNet_46013,Disease Diagnosis,Is there any irregularity noticed in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal014224.png,It's difficult to determine if there is an abnormality based on this image.,"No, It's normal.","Yes, it shows a significant abnormality.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal014224.png,True
RadImageNet,RadImageNet_35193,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee046727.png,Meniscal tear,Chondral abnormality,Joint inflammation,Fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee046727.png,True
RadImageNet,RadImageNet_36767,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine049016.png,Disc pathology,Joint dislocation,Tissue inflammation,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine049016.png,True
RadImageNet,RadImageNet_36082,Disease Diagnosis,What can be observed in this image?,Cord pathology,Images/RadImageNet/cord_pathology_/spine000614.png,Muscle strain,Cord pathology,Nerve compression,Brain tumor,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/cord_pathology_/spine000614.png,True
RadImageNet,RadImageNet_27347,Modality Recognition,Which imaging technique was utilized for this image acquisition?,MRI,Images/RadImageNet/chondral_abnormality/foot050882.png,Electroencephalogram (EEG),Mammography,MRI,PET scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/foot050882.png,True
RadImageNet,RadImageNet_40111,Disease Diagnosis,What is the observed abnormality in this image?,Hematoma,Images/RadImageNet/hematoma/hip011016.png,Fracture,Hematoma,Ruptured tendon,Tumor,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/hematoma/hip011016.png,True
RadImageNet,RadImageNet_29164,Disease Diagnosis,What is the condition depicted in this image?,Acromioclavicular joint osteoarthritis (ACJ OA).,Images/RadImageNet/acj_oa/shoulder023739.png,Acromioclavicular joint osteoarthritis (ACJ OA).,Ankylosing spondylitis,Carpal tunnel syndrome,Patellofemoral pain syndrome,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acj_oa/shoulder023739.png,True
RadImageNet,RadImageNet_40229,Disease Diagnosis,What can be observed in this image?,Intra type of radimageNet dataset.,Images/RadImageNet/intra/brain007025.png,Intra type of radimageNet dataset with additional features.,RadimageNet dataset with no type specified.,Inter type of radimageNet dataset.,Intra type of radimageNet dataset.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/intra/brain007025.png,True
RadImageNet,RadImageNet_43766,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee023848.png,Muscle strain,Meniscal abnormality,Soft tissue swelling,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee023848.png,True
RadImageNet,RadImageNet_45530,Disease Diagnosis,Is there any visible anomaly or irregularity in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal061980.png,"Yes, it shows a significant abnormality.","There is a possibility of abnormality, but further tests are needed for confirmation.","No, It's normal.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal061980.png,True
RadImageNet,RadImageNet_25441,Modality Recognition,What method of imaging was employed to capture this image?,MRI,Images/RadImageNet/normal/brain-normal009403.png,Mammography,PET scan,Angiography,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal009403.png,True
RadImageNet,RadImageNet_47197,Disease Diagnosis,Is this image showing any abnormalities present?,"No, It's normal.",Images/RadImageNet/normal/shoulder-normal003322.png,"I can't say for sure, but it looks abnormal.","Yes, it shows a significant abnormality.","No, It's normal.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/shoulder-normal003322.png,True
RadImageNet,RadImageNet_27980,Modality Recognition,What type of imaging was utilized to obtain this particular image?,MRI,Images/RadImageNet/chondral_abnormality/knee069777.png,PET scan,Ultrasound,MRI,Endoscopy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee069777.png,True
RadImageNet,RadImageNet_50583,Disease Diagnosis,What is the observed condition indicated by this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/ankle074473.png,Peroneal pathology,Plantar fasciitis,Lumbar disc herniation,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/ankle074473.png,True
RadImageNet,RadImageNet_46838,Disease Diagnosis,Could any abnormality be observed in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal043394.png,It's difficult to determine if there is an abnormality based on this image.,"No, It's normal.","I can't say for sure, but it looks abnormal.","There is a possibility of abnormality, but further tests are needed for confirmation.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal043394.png,True
RadImageNet,RadImageNet_56339,Disease Diagnosis,What are the visible findings in this image?,White matter changes,Images/RadImageNet/white_matter_changes/brain016640.png,Nerve degeneration,Skin discoloration,Tumor growth,White matter changes,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/white_matter_changes/brain016640.png,True
RadImageNet,RadImageNet_39005,Disease Diagnosis,What can be observed in this image?,Foraminal pathology,Images/RadImageNet/foraminal_pathlogy/spine064032.png,Cerebrovascular accident (stroke),Foraminal pathology,Rheumatoid arthritis,Appendicitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/foraminal_pathlogy/spine064032.png,True
RadImageNet,RadImageNet_45394,Disease Diagnosis,Is there any anomaly found in this picture?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal000121.png,"I'm not sure, but there might be a slight abnormality.","There is a possibility of abnormality, but further tests are needed for confirmation.","I can't say for sure, but it looks abnormal.","No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal000121.png,True
RadImageNet,RadImageNet_32981,Disease Diagnosis,What is the observed abnormality present in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee065699.png,Chondral abnormality,Ligament tear,Fracture,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee065699.png,True
RadImageNet,RadImageNet_31975,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot025560.png,Ligament tear.,Bone inflammation.,Tendonitis.,Bursitis.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot025560.png,True
RadImageNet,RadImageNet_52739,Disease Diagnosis,What is present in this image as an observation?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot067873.png,Soft tissue fluid,Muscular dystrophy,Joint dislocation,Cyst formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot067873.png,True
RadImageNet,RadImageNet_28514,Disease Diagnosis,What can be observed in this image?,Abductor pathology.,Images/RadImageNet/abductor_pathology_/hip051881.png,Arthritis,Abductor pathology.,Joint inflammation,Tendon rupture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/abductor_pathology_/hip051881.png,True
RadImageNet,RadImageNet_33842,Disease Diagnosis,What is the identified finding in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee036183.png,Ligament tear,Chondral abnormality,Meniscal tear,Muscular imbalance,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee036183.png,True
RadImageNet,RadImageNet_47574,Disease Diagnosis,Is this image indicative of any abnormality?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal054359.png,"No, It's normal.","I can't say for sure, but it looks abnormal.",It's difficult to determine if there is an abnormality based on this image.,"Yes, it shows a significant abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal054359.png,True
RadImageNet,RadImageNet_32049,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/knee077676.png,Ligament tear.,Spinal misalignment.,Tendonitis.,Bone inflammation.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/knee077676.png,True
RadImageNet,RadImageNet_41182,Disease Diagnosis,What is seen in this picture?,Labral pathology,Images/RadImageNet/labral_pathology/hip031009.png,Joint inflammation,Labral pathology,Meniscal tear,Cartilage degeneration,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip031009.png,True
RadImageNet,RadImageNet_38413,Disease Diagnosis,What is the observed condition in this image?,Facet arthropathy,Images/RadImageNet/facet_arthropathy/spine055949.png,Scoliosis,Fibromyalgia,Osteoarthritis,Facet arthropathy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/facet_arthropathy/spine055949.png,True
RadImageNet,RadImageNet_56305,Disease Diagnosis,What can be observed in this image?,White matter changes,Images/RadImageNet/white_matter_changes/brain008369.png,Blood vessel abnormalities,White matter changes,Nerve degeneration,Tumor growth,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/white_matter_changes/brain008369.png,True
RadImageNet,RadImageNet_38904,Disease Diagnosis,What characteristic is noticeable in this image?,Focal flair hyperintensity,Images/RadImageNet/focal_flair_hyper/brain011415.png,Muscle atrophy,Focal flair hyperintensity,Nerve impingement,Ligament tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/focal_flair_hyper/brain011415.png,True
RadImageNet,RadImageNet_34116,Disease Diagnosis,What is the potential abnormality that can be identified from this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee050891.png,Ligament tear,Bone density loss,Meniscal tear,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee050891.png,True
RadImageNet,RadImageNet_41519,Disease Diagnosis,What is the observation to be made in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder004864.png,Bone fracture,Nerve compression,Labral pathology,Joint inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder004864.png,True
RadImageNet,RadImageNet_29333,Disease Diagnosis,What is visible in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee120401.png,Rotator cuff tear,ACL pathology.,Osteoporosis,Meniscus tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee120401.png,True
RadImageNet,RadImageNet_31768,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot028774.png,Bone inflammation.,Ligament tear.,Muscle strain.,Spinal misalignment.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot028774.png,True
RadImageNet,RadImageNet_31644,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot011446.png,Joint swelling.,Nerve compression.,Bone inflammation.,Cartilage degeneration.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot011446.png,True
RadImageNet,RadImageNet_42657,Disease Diagnosis,What is the possible finding in this image?,Marrow inflammation,Images/RadImageNet/marrow_inflammation/hip037876.png,Respiratory infection,Stomach ulcer,Marrow inflammation,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/marrow_inflammation/hip037876.png,True
RadImageNet,RadImageNet_53910,Disease Diagnosis,What is visually present in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle039101.png,Tendon tear,Blood clot,Soft tissue fluid,Enlarged lymph node,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle039101.png,True
RadImageNet,RadImageNet_54769,Disease Diagnosis,What condition is depicted in this photograph?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee102022.png,Soft tissue fluid collection,Cyst formation,Tumor growth,Blood clot,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee102022.png,True
RadImageNet,RadImageNet_41097,Disease Diagnosis,What is the condition that can be seen in this picture?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder007251.png,Muscle strain,Torn ligament,Labral pathology,Cartilage degeneration,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder007251.png,True
RadImageNet,RadImageNet_46327,Disease Diagnosis,Is there any anomaly detected in this image?,"No, It's normal.",Images/RadImageNet/normal/brain-normal008135.png,"I'm not sure, but there might be a slight abnormality.","I can't say for sure, but it looks abnormal.","No, It's normal.","Yes, it shows a significant abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal008135.png,True
RadImageNet,RadImageNet_36680,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine039580.png,Joint dislocation,Disc pathology,Nerve compression,Muscular dystrophy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine039580.png,True
RadImageNet,RadImageNet_49670,Disease Diagnosis,What can be observed in this image?,Ovarian pathology,Images/RadImageNet/ovarian_pathology/mrabd020784.png,Gastric ulcer,Liver cirrhosis,Ovarian pathology,Appendicitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/ovarian_pathology/mrabd020784.png,True
RadImageNet,RadImageNet_48723,Disease Diagnosis,What is the observed finding in this image?,Osseous disruption,Images/RadImageNet/osseous_disruption/foot002781.png,Cardiac arrhythmia,Vascular congestion,Osseous disruption,Cutaneous ulceration,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_disruption/foot002781.png,True
RadImageNet,RadImageNet_37738,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine049820.png,Bone fracture,Joint dislocation,Disc pathology,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine049820.png,True
RadImageNet,RadImageNet_55572,Disease Diagnosis,What is the observed finding in this image?,Subscapularis pathology,Images/RadImageNet/subscapularis_pathology/shoulder006346.png,Subscapularis pathology,Ovarian cyst,Enlarged prostate gland,Torn meniscus,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/subscapularis_pathology/shoulder006346.png,True
RadImageNet,RadImageNet_29665,Disease Diagnosis,What visual abnormality is present in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee119787.png,Rheumatoid arthritis,Tennis elbow,Achilles tendonitis,ACL pathology.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee119787.png,True
RadImageNet,RadImageNet_44975,Disease Diagnosis,Is there any anomaly detectable in this picture?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal047296.png,"No, It's normal.","Yes, it shows a significant abnormality.","I can't say for sure, but it looks abnormal.","There is a possibility of abnormality, but further tests are needed for confirmation.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal047296.png,True
RadImageNet,RadImageNet_45922,Disease Diagnosis,Does this image show any abnormalities?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal068633.png,"Yes, it shows a significant abnormality.","No, It's normal.","I can't say for sure, but it looks abnormal.",It's difficult to determine if there is an abnormality based on this image.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal068633.png,True
RadImageNet,RadImageNet_51673,Disease Diagnosis,What can be observed in this image?,Scoliosis,Images/RadImageNet/scoliosis/spine074301.png,Herniated disc,Scoliosis,Muscular dystrophy,Fibromyalgia,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/scoliosis/spine074301.png,True
RadImageNet,RadImageNet_41843,Disease Diagnosis,What is the observed condition in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip015046.png,Joint inflammation,Labral pathology,Torn ligament,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip015046.png,True
RadImageNet,RadImageNet_35110,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee176399.png,Fracture,Ligament tear,Bone density loss,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee176399.png,True
RadImageNet,RadImageNet_29671,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee156349.png,Plantar fasciitis,ACL pathology.,Meniscus tear,Tennis elbow,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee156349.png,True
RadImageNet,RadImageNet_46697,Disease Diagnosis,Is the image displaying any anomaly?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal044221.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","I'm not sure, but there might be a slight abnormality.","No, It's normal.","I can't say for sure, but it looks abnormal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal044221.png,True
RadImageNet,RadImageNet_36888,Disease Diagnosis,What is the observation to be made in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine049289.png,Joint dislocation,Muscular dystrophy,Bone fracture,Disc pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine049289.png,True
RadImageNet,RadImageNet_44799,Disease Diagnosis,What is the observation that can be made from this image?,Muscle strain,Images/RadImageNet/muscle_strain/knee104473.png,Tendonitis,Sprained ankle,Muscle strain,Herniated disc,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/muscle_strain/knee104473.png,True
RadImageNet,RadImageNet_44575,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee000679.png,Ligament tear,Cartilage erosion,Bone fracture,Meniscal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee000679.png,True
RadImageNet,RadImageNet_31057,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot020142.png,Bone inflammation.,Bursitis.,Ligament tear.,Arthritis.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot020142.png,True
RadImageNet,RadImageNet_54075,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee151326.png,Blood clot,Cyst formation,Soft tissue fluid collection,Abscess formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee151326.png,True
RadImageNet,RadImageNet_50838,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle084709.png,Plantar warts,Plantar fascia pathology,Bunion,Tennis elbow,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle084709.png,True
RadImageNet,RadImageNet_41937,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder022651.png,Torn ligament,Labral pathology,Tendonitis,Bursitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder022651.png,True
RadImageNet,RadImageNet_55586,Disease Diagnosis,What can be observed in this image?,Supraspinatus pathology,Images/RadImageNet/supraspinatus_pathology/shoulder042510.png,Rotator cuff strain,Glenoid labrum tear,Achilles tendon rupture,Supraspinatus pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/supraspinatus_pathology/shoulder042510.png,True
RadImageNet,RadImageNet_47631,Disease Diagnosis,Is the image displaying any anomalies?,"No, It's normal.",Images/RadImageNet/normal/hip-normal007833.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","Yes, it shows a significant abnormality.","I'm not sure, but there might be a slight abnormality.","No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/hip-normal007833.png,True
RadImageNet,RadImageNet_29270,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee123569.png,Achilles tendonitis,Plantar fasciitis,ACL pathology.,Carpal tunnel syndrome,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee123569.png,True
RadImageNet,RadImageNet_29802,Disease Diagnosis,What can be observed in this image?,Adrenal pathology.,Images/RadImageNet/adrenal_pathology/mrabd000033.png,Pancreatic tumor,Brain hemorrhage,Adrenal pathology.,Thyroid dysfunction,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/adrenal_pathology/mrabd000033.png,True
RadImageNet,RadImageNet_56351,Disease Diagnosis,What can be observed in this image?,White matter changes,Images/RadImageNet/white_matter_changes/brain018490.png,Skin discoloration,Grey matter changes,White matter changes,Blood vessel abnormalities,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/white_matter_changes/brain018490.png,True
RadImageNet,RadImageNet_39034,Disease Diagnosis,What can be observed in this image?,Foraminal pathology,Images/RadImageNet/foraminal_pathlogy/spine066407.png,Foraminal pathology,Appendicitis,Rheumatoid arthritis,Osteoporosis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/foraminal_pathlogy/spine066407.png,True
